quarter,cc,index
197512,SWE,21.8549
197512,USA,22.9
197601,AUT,33.3
197601,CAN,25.1
197601,CHE,49.3
197601,DEU,41.6472
197601,DNK,22.1
197601,ESP,8.5
197601,FIN,22.6
197601,FRA,24.2
197601,GBR,17.8
197601,GRC,2.7198
197601,IRL,14.8
197601,ISR,0
197601,ITA,10
197601,JPN,56.4
197601,KOR,11.95804795
197601,LUX,30
197601,NPL,5.126122689
197601,NLD,34.8
197601,PRT,3.6
197601,SWE,22.0796
197601,USA,23
197602,AUT,33.7
197602,CAN,25.4
197602,CHE,49.3
197602,DEU,41.8833
197602,DNK,22.2
197602,ESP,8.6
197602,FIN,22.9
197602,FRA,24.3
197602,GBR,18
197602,GRC,2.69089
197602,IRL,14.8
197602,ISR,0
197602,ITA,10.2
197602,JPN,56.7
197602,KOR,12.05848863
197602,LUX,30.2
197602,NPL,4.98650168
197602,NLD,35
197602,PRT,3.5
197602,SWE,22.2518
197602,USA,23.1
197603,AUT,33.9
197603,CAN,25.5
197603,CHE,49.2
197603,DEU,42.047
197603,DNK,23.2
197603,ESP,8.9
197603,FIN,23
197603,FRA,24.4
197603,GBR,18.1
197603,GRC,2.81427
197603,IRL,14.8
197603,ISR,0
197603,ITA,10.3
197603,JPN,56.9
197603,KOR,12.30629095
197603,LUX,30.3
197603,NPL,4.862575748
197603,NLD,35.2
197603,PRT,3.6
197603,SWE,22.4227
197603,USA,23.3
197604,AUT,33.8
197604,CAN,25.6
197604,CHE,49.2
197604,DEU,42.1918
197604,DNK,23.2
197604,ESP,9.1
197604,FIN,23.1
197604,FRA,24.6
197604,GBR,18.4
197604,GRC,2.82018
197604,IRL,15.7
197604,ISR,0
197604,ITA,10.5
197604,JPN,58.3
197604,KOR,12.40790069
197604,LUX,30.8
197604,NPL,4.84108779
197604,NLD,36.1
197604,PRT,3.2
197604,SWE,22.5975
197604,USA,23.4
197605,AUT,33.9
197605,CAN,25.8
197605,CHE,49.3
197605,DEU,42.2677
197605,DNK,23.5
197605,ESP,9.7
197605,FIN,23.1
197605,FRA,24.8
197605,GBR,18.6
197605,GRC,2.84254
197605,IRL,15.7
197605,ISR,0
197605,ITA,10.8
197605,JPN,58.7
197605,KOR,12.452784
197605,LUX,31
197605,NPL,4.918390179
197605,NLD,36.2
197605,PRT,3.1
197605,SWE,22.8196
197605,USA,23.5
197606,AUT,34.2
197606,BEL,30.2
197606,CAN,25.9
197606,CHE,49.3
197606,DEU,42.3367
197606,DNK,23.5
197606,ESP,9.6
197606,FIN,23.2
197606,FRA,24.9
197606,GBR,18.7
197606,GRC,2.89031
197606,IRL,15.7
197606,ISR,0
197606,ITA,10.8
197606,JPN,59
197606,KOR,12.67662993
197606,LUX,31.1
197606,NPL,4.876081113
197606,NLD,36.2
197606,PRT,3.5
197606,SWE,22.9937
197606,USA,23.6
197607,AUT,34.3
197607,BEL,30.6
197607,CAN,26.1
197607,CHE,49.3
197607,DEU,42.3471
197607,DNK,23.5
197607,ESP,9.7
197607,FIN,23.5
197607,FRA,25.2
197607,GBR,18.9
197607,GRC,2.85126
197607,IRL,16
197607,ISR,0
197607,ITA,10.9
197607,JPN,59.3
197607,KOR,12.86433711
197607,LUX,31.3
197607,NPL,4.762370277
197607,NLD,36
197607,PRT,3.9
197607,SWE,23.0177
197607,USA,23.8
197608,AUT,34.6
197608,BEL,30.7
197608,CAN,26.2
197608,CHE,49.5
197608,DEU,42.4454
197608,DNK,23.6
197608,ESP,9.8
197608,FIN,23.7
197608,FRA,25.3
197608,GBR,19
197608,GRC,2.8024
197608,IRL,16
197608,ISR,0
197608,ITA,11
197608,JPN,58.9
197608,KOR,12.99895674
197608,LUX,31.5
197608,NPL,5.811146784
197608,NLD,36.3
197608,PRT,3.9
197608,SWE,23.1395
197608,USA,23.9
197609,AUT,34.7
197609,BEL,30.9
197609,CAN,26.3
197609,CHE,49.4
197609,DEU,42.5558
197609,DNK,24.2
197609,ESP,10
197609,FIN,23.9
197609,FRA,25.6
197609,GBR,19.2
197609,GRC,2.93192
197609,IRL,16
197609,ISR,0
197609,ITA,11.2
197609,JPN,60
197609,KOR,13.00472904
197609,LUX,31.6
197609,NPL,5.683538066
197609,NLD,36.7
197609,PRT,4.1
197609,SWE,23.2149
197609,USA,24.1
197610,AUT,34.8
197610,BEL,31.1
197610,CAN,26.5
197610,CHE,49.5
197610,DEU,42.6404
197610,DNK,24.4
197610,ESP,10.1
197610,FIN,24.2
197610,FRA,25.8
197610,GBR,19.5
197610,GRC,2.96325
197610,IRL,16.6
197610,ISR,0
197610,ITA,11.4
197610,JPN,60.3
197610,KOR,12.96210486
197610,LUX,31.8
197610,NPL,5.625398049
197610,NLD,37.1
197610,PRT,4.2
197610,SWE,23.6229
197610,USA,24.2
197611,AUT,35
197611,BEL,31.2
197611,CAN,26.6
197611,CHE,49.6
197611,DEU,42.785
197611,DNK,24.7
197611,ESP,10.4
197611,FIN,24.4
197611,FRA,25.9
197611,GBR,19.7
197611,GRC,3.00073
197611,IRL,16.6
197611,ISR,0
197611,ITA,11.6
197611,JPN,60.7
197611,KOR,13.08844751
197611,LUX,32.1
197611,NPL,5.586651879
197611,NLD,37.3
197611,PRT,4.2
197611,SWE,23.8144
197611,USA,24.3
197612,AUT,35.2
197612,BEL,31.3
197612,CAN,26.7
197612,CHE,49.7
197612,DEU,42.8557
197612,DNK,24.8
197612,ESP,10.5
197612,FIN,24.4
197612,FRA,26
197612,GBR,19.9
197612,GRC,3.04918
197612,IRL,16.6
197612,ISR,0
197612,ITA,11.6
197612,JPN,61.6
197612,KOR,13.11862317
197612,LUX,32.3
197612,NPL,5.588015064
197612,NLD,37.3
197612,PRT,4.4
197612,SWE,23.8521
197612,USA,24.3
197701,AUT,35.6
197701,BEL,31.6
197701,CAN,26.9
197701,CHE,49.8
197701,DEU,43.2815
197701,DNK,24.8
197701,ESP,10.8
197701,FIN,24.8
197701,FRA,26
197701,GBR,20.4
197701,GRC,3.03267
197701,IRL,17.2
197701,ISR,0
197701,ITA,11.8
197701,JPN,61.6
197701,KOR,13.14428996
197701,LUX,32.5
197701,NPL,5.48990991
197701,NLD,37.3
197701,PRT,4.3
197701,SWE,24.0599
197701,USA,24.4
197702,AUT,35.8
197702,BEL,31.9
197702,CAN,27
197702,CHE,49.9
197702,DEU,43.459
197702,DNK,24.8
197702,ESP,11.1
197702,FIN,25
197702,FRA,26.2
197702,GBR,20.7
197702,GRC,3.01098
197702,IRL,17.2
197702,ISR,0
197702,ITA,12.1
197702,JPN,61.9
197702,KOR,13.39120457
197702,LUX,32.7
197702,NPL,5.329410962
197702,NLD,37.6
197702,PRT,4.4
197702,SWE,24.378
197702,USA,24.6
197703,AUT,35.9
197703,BEL,32
197703,CAN,27.3
197703,CHE,49.8
197703,DEU,43.5521
197703,DNK,25.2
197703,ESP,11.3
197703,FIN,25.2
197703,FRA,26.4
197703,GBR,20.9
197703,GRC,3.08731
197703,IRL,17.2
197703,ISR,0
197703,ITA,12.2
197703,JPN,62
197703,KOR,13.65044468
197703,LUX,32.9
197703,NPL,5.198760413
197703,NLD,37.8
197703,PRT,4.6
197703,SWE,24.5998
197703,USA,24.7
197704,AUT,36.1
197704,BEL,32.4
197704,CAN,27.5
197704,CHE,49.9
197704,DEU,43.7158
197704,DNK,25.5
197704,ESP,11.6
197704,FIN,25.4
197704,FRA,26.7
197704,GBR,21.5
197704,GRC,3.15436
197704,IRL,17.8
197704,ISR,0
197704,ITA,12.4
197704,JPN,63.3
197704,KOR,13.69877908
197704,LUX,33.2
197704,NPL,5.160618328
197704,NLD,38.6
197704,PRT,4.7
197704,SWE,24.8376
197704,USA,24.9
197705,AUT,36.3
197705,BEL,32.6
197705,CAN,27.8
197705,CHE,49.9
197705,DEU,43.8589
197705,DNK,25.8
197705,ESP,11.8
197705,FIN,25.8
197705,FRA,26.9
197705,GBR,21.6
197705,GRC,3.20321
197705,IRL,17.8
197705,ISR,0
197705,ITA,12.6
197705,JPN,64
197705,KOR,13.81793175
197705,LUX,33.3
197705,NPL,5.227524475
197705,NLD,38.7
197705,PRT,4.7
197705,SWE,25.179
197705,USA,25
197706,AUT,36.5
197706,BEL,32.8
197706,CAN,27.8
197706,CHE,50.1
197706,DEU,44.0588
197706,DNK,25.9
197706,ESP,12
197706,FIN,25.8
197706,FRA,27.1
197706,GBR,21.8
197706,GRC,3.21524
197706,IRL,17.8
197706,ISR,0
197706,ITA,12.6
197706,JPN,64.2
197706,KOR,13.92530843
197706,LUX,33.5
197706,NPL,5.165134334
197706,NLD,38.6
197706,PRT,4.8
197706,SWE,25.7025
197706,USA,25.2
197707,AUT,36.6
197707,BEL,33
197707,CAN,28.2
197707,CHE,50.2
197707,DEU,44.0106
197707,DNK,26.1
197707,ESP,12.2
197707,FIN,26
197707,FRA,27.4
197707,GBR,21.8
197707,GRC,3.22287
197707,IRL,17.9
197707,ISR,0
197707,ITA,12.7
197707,JPN,64.1
197707,KOR,14.01330089
197707,LUX,33.7
197707,NPL,5.022680513
197707,NLD,38.5
197707,PRT,4.8
197707,SWE,25.8928
197707,USA,25.3
197708,AUT,36.6
197708,BEL,33.2
197708,CAN,28.1
197708,CHE,50.1
197708,DEU,44.04
197708,DNK,26.2
197708,ESP,12.4
197708,FIN,26.5
197708,FRA,27.6
197708,GBR,22.1
197708,GRC,3.16784
197708,IRL,17.9
197708,ISR,0
197708,ITA,12.8
197708,JPN,63.9
197708,KOR,14.06616381
197708,LUX,33.6
197708,NPL,5.978962666
197708,NLD,38.7
197708,PRT,4.9
197708,SWE,25.9855
197708,USA,25.4
197709,AUT,36.7
197709,BEL,33.3
197709,CAN,28.4
197709,CHE,50.2
197709,DEU,44.1314
197709,DNK,26.5
197709,ESP,12.6
197709,FIN,26.6
197709,FRA,27.8
197709,GBR,22.3
197709,GRC,3.25035
197709,IRL,17.9
197709,ISR,0
197709,ITA,13
197709,JPN,64.7
197709,KOR,14.06426804
197709,LUX,33.6
197709,NPL,5.908438658
197709,NLD,39
197709,PRT,4.9
197709,SWE,26.2039
197709,USA,25.6
197710,AUT,36.8
197710,BEL,33.4
197710,CAN,28.6
197710,CHE,50.3
197710,DEU,44.1505
197710,DNK,26.7
197710,ESP,12.9
197710,FIN,26.7
197710,FRA,28
197710,GBR,22.4
197710,GRC,3.34285
197710,IRL,18.3
197710,ISR,0
197710,ITA,13.2
197710,JPN,65.2
197710,KOR,14.0588832
197710,LUX,33.7
197710,NPL,5.847998009
197710,NLD,39.3
197710,PRT,5.1
197710,SWE,26.4095
197710,USA,25.6
197711,AUT,36.8
197711,BEL,33.6
197711,CAN,28.7
197711,CHE,50.3
197711,DEU,44.235
197711,DNK,27.7
197711,ESP,13.1
197711,FIN,26.8
197711,FRA,28.1
197711,GBR,22.5
197711,GRC,3.36691
197711,IRL,18.3
197711,ISR,0
197711,ITA,13.3
197711,JPN,65
197711,KOR,14.20303095
197711,LUX,33.9
197711,NPL,5.826292379
197711,NLD,39.3
197711,PRT,5.2
197711,SWE,26.6585
197711,USA,25.8
197712,AUT,36.9
197712,BEL,33.8
197712,CAN,28.9
197712,CHE,50.4
197712,DEU,44.3522
197712,DNK,27.7
197712,ESP,13.3
197712,FIN,26.9
197712,FRA,28.2
197712,GBR,22.7
197712,GRC,3.38991
197712,IRL,18.3
197712,ISR,0
197712,ITA,13.4
197712,JPN,65
197712,KOR,14.2808531
197712,LUX,33.9
197712,NPL,5.823652873
197712,NLD,39.3
197712,PRT,5.2
197712,SWE,26.8853
197712,USA,25.9
197801,AUT,37.3
197801,BEL,34
197801,CAN,29
197801,CHE,50.4
197801,DEU,44.7178
197801,DNK,27.9
197801,ESP,13.5
197801,FIN,27
197801,FRA,28.4
197801,GBR,22.8
197801,GRC,3.4346
197801,IRL,18.6
197801,ISR,0
197801,ITA,13.5
197801,JPN,65
197801,KOR,14.64693077
197801,LUX,34
197801,NPL,5.706712311
197801,NLD,39.2
197801,PRT,5.4
197801,SWE,27.331
197801,USA,26
197802,AUT,37.4
197802,BEL,34.2
197802,CAN,29.3
197802,CHE,50.5
197802,DEU,44.8264
197802,DNK,28
197802,ESP,13.7
197802,FIN,27.5
197802,FRA,28.6
197802,GBR,23
197802,GRC,3.36165
197802,IRL,18.6
197802,ISR,0
197802,ITA,13.6
197802,JPN,65.4
197802,KOR,14.93638211
197802,LUX,34.1
197802,NPL,5.572304946
197802,NLD,39.4
197802,PRT,5.4
197802,SWE,27.6728
197802,USA,26.1
197803,AUT,37.4
197803,BEL,34.3
197803,CAN,29.4
197803,CHE,50.5
197803,DEU,44.9402
197803,DNK,28.2
197803,ESP,14
197803,FIN,27.5
197803,FRA,28.8
197803,GBR,23.1
197803,GRC,3.48
197803,IRL,18.6
197803,ISR,0
197803,ITA,13.8
197803,JPN,65.8
197803,KOR,15.19535477
197803,LUX,34.2
197803,NPL,5.406709612
197803,NLD,39.9
197803,PRT,5.4
197803,SWE,27.7127
197803,USA,26.3
197804,AUT,37.5
197804,BEL,34.5
197804,CAN,29.4
197804,CHE,50.6
197804,DEU,45.1385
197804,DNK,28.3
197804,ESP,14.3
197804,FIN,27.7
197804,FRA,29.2
197804,GBR,23.5
197804,GRC,3.53016
197804,IRL,18.9
197804,ISR,0
197804,ITA,14
197804,JPN,66.7
197804,KOR,15.18003072
197804,LUX,34.4
197804,NPL,5.370202798
197804,NLD,40.1
197804,PRT,5.7
197804,SWE,27.7749
197804,USA,26.5
197805,AUT,37.6
197805,BEL,34.6
197805,CAN,29.8
197805,CHE,50.5
197805,DEU,45.2299
197805,DNK,28.6
197805,ESP,14.5
197805,FIN,28.3
197805,FRA,29.5
197805,GBR,23.6
197805,GRC,3.5326
197805,IRL,18.9
197805,ISR,0
197805,ITA,14.1
197805,JPN,67.3
197805,KOR,15.2368729
197805,LUX,34.5
197805,NPL,5.491504231
197805,NLD,40.2
197805,PRT,5.7
197805,SWE,27.9665
197805,USA,26.7
197806,AUT,37.6
197806,BEL,34.7
197806,CAN,30
197806,CHE,50.6
197806,DEU,45.4162
197806,DNK,28.7
197806,ESP,14.6
197806,FIN,28.3
197806,FRA,29.7
197806,GBR,23.7
197806,GRC,3.62645
197806,IRL,18.9
197806,ISR,0
197806,ITA,14.2
197806,JPN,67.2
197806,KOR,15.49783156
197806,LUX,34.6
197806,NPL,5.467951896
197806,NLD,40.1
197806,PRT,5.8
197806,SWE,28.011
197806,USA,27
197807,AUT,37.8
197807,BEL,34.9
197807,CAN,30.2
197807,CHE,50.6
197807,DEU,45.3438
197807,DNK,28.8
197807,ESP,14.8
197807,FIN,28.4
197807,FRA,30
197807,GBR,23.9
197807,GRC,3.57818
197807,IRL,19.3
197807,ISR,0
197807,ITA,14.3
197807,JPN,67.4
197807,KOR,15.70827869
197807,LUX,34.6
197807,NPL,5.303014527
197807,NLD,40.5
197807,PRT,5.9
197807,SWE,28.1075
197807,USA,27.1
197808,AUT,37.9
197808,BEL,35
197808,CAN,30.4
197808,CHE,50.7
197808,DEU,45.3163
197808,DNK,28.9
197808,ESP,14.9
197808,FIN,28.6
197808,FRA,30.1
197808,GBR,24.1
197808,GRC,3.53263
197808,IRL,19.3
197808,ISR,0
197808,ITA,14.3
197808,JPN,67.3
197808,KOR,15.74029503
197808,LUX,34.6
197808,NPL,6.369232095
197808,NLD,40.7
197808,PRT,6
197808,SWE,28.0712
197808,USA,27.3
197809,AUT,37.9
197809,BEL,35.2
197809,CAN,30.4
197809,CHE,50.6
197809,DEU,45.2854
197809,DNK,29.1
197809,ESP,15.2
197809,FIN,28.7
197809,FRA,30.3
197809,GBR,24.3
197809,GRC,3.66092
197809,IRL,19.3
197809,ISR,0
197809,ITA,14.6
197809,JPN,68
197809,KOR,15.76521493
197809,LUX,34.7
197809,NPL,6.228636039
197809,NLD,41.1
197809,PRT,6.1
197809,SWE,28.268
197809,USA,27.6
197810,AUT,38
197810,BEL,35.3
197810,CAN,30.8
197810,CHE,50.5
197810,DEU,45.3837
197810,DNK,29.6
197810,ESP,15.4
197810,FIN,28.8
197810,FRA,30.7
197810,GBR,24.4
197810,GRC,3.73185
197810,IRL,19.7
197810,ISR,0
197810,ITA,14.7
197810,JPN,68.3
197810,KOR,15.88244124
197810,LUX,34.9
197810,NPL,6.210194475
197810,NLD,41.2
197810,PRT,6.3
197810,SWE,28.4445
197810,USA,27.8
197811,AUT,38.2
197811,BEL,35.4
197811,CAN,31
197811,CHE,50.5
197811,DEU,45.4821
197811,DNK,29.9
197811,ESP,15.7
197811,FIN,29.1
197811,FRA,30.8
197811,GBR,24.5
197811,GRC,3.76658
197811,IRL,19.7
197811,ISR,0
197811,ITA,14.9
197811,JPN,68.3
197811,KOR,16.074265
197811,LUX,35.1
197811,NPL,6.182008661
197811,NLD,41.3
197811,PRT,6.5
197811,SWE,28.5483
197811,USA,28
197812,AUT,38.3
197812,BEL,35.6
197812,CAN,31.1
197812,CHE,50.5
197812,DEU,45.5581
197812,DNK,29.9
197812,ESP,15.9
197812,FIN,29.1
197812,FRA,31
197812,GBR,24.8
197812,GRC,3.8228
197812,IRL,19.7
197812,ISR,0
197812,ITA,15
197812,JPN,68.3
197812,KOR,16.18258965
197812,LUX,35
197812,NPL,6.182719926
197812,NLD,41.2
197812,PRT,6.5
197812,SWE,28.735
197812,USA,28.1
197901,AUT,38.6
197901,BEL,35.8
197901,CAN,31.1
197901,CHE,50.6
197901,DEU,45.9601
197901,DNK,29.9
197901,ESP,16.3
197901,FIN,29.5
197901,FRA,31.3
197901,GBR,25
197901,GRC,3.95563
197901,IRL,20.3
197901,ISR,0
197901,ITA,15.3
197901,JPN,68.3
197901,KOR,16.30827986
197901,LUX,35.3
197901,NPL,6.09989624
197901,NLD,41
197901,NOR,25.9
197901,PRT,6.6
197901,SWE,28.8624
197901,USA,28.2
197902,AUT,38.7
197902,BEL,35.9
197902,CAN,31.5
197902,CHE,50.9
197902,DEU,45.9534
197902,DNK,30
197902,ESP,16.5
197902,FIN,29.8
197902,FRA,31.5
197902,GBR,25.3
197902,GRC,3.88396
197902,IRL,20.3
197902,ISR,0
197902,ITA,15.5
197902,JPN,68.1
197902,KOR,16.90750082
197902,LUX,35.4
197902,NPL,6.072380666
197902,NLD,41.2
197902,NOR,26.1
197902,PRT,6.6
197902,SWE,29.1069
197902,USA,28.5
197903,AUT,38.7
197903,BEL,35.9
197903,CAN,31.7
197903,CHE,51
197903,DEU,46.1313
197903,DNK,30.2
197903,ESP,16.7
197903,FIN,30
197903,FRA,31.8
197903,GBR,25.4
197903,GRC,4.05794
197903,IRL,20.3
197903,ISR,0
197903,ITA,15.7
197903,JPN,68.6
197903,KOR,17.3252105
197903,LUX,35.5
197903,NPL,5.891924299
197903,NLD,41.6
197903,NOR,26.1
197903,PRT,6.7
197903,SWE,29.2352
197903,USA,28.7
197904,AUT,38.8
197904,BEL,36
197904,CAN,32
197904,CHE,51.1
197904,DEU,46.2952
197904,DNK,30.3
197904,ESP,17
197904,FIN,30.3
197904,FRA,32.1
197904,GBR,26
197904,GRC,4.11577
197904,IRL,21.1
197904,ISR,0
197904,ITA,15.9
197904,JPN,69.1
197904,KOR,17.8279579
197904,LUX,35.6
197904,NPL,5.858087847
197904,NLD,41.9
197904,NOR,26.2
197904,PRT,6.8
197904,SWE,29.4469
197904,USA,29
197905,AUT,38.9
197905,BEL,36.1
197905,CAN,32.3
197905,CHE,51.1
197905,DEU,46.3969
197905,DNK,30.9
197905,ESP,17.3
197905,FIN,30.4
197905,FRA,32.4
197905,GBR,26.1
197905,GRC,4.14305
197905,IRL,21.1
197905,ISR,0
197905,ITA,16.1
197905,JPN,69.8
197905,KOR,18.37518964
197905,LUX,35.7
197905,NPL,5.960415508
197905,NLD,42
197905,NOR,26.3
197905,PRT,6.9
197905,SWE,29.6133
197905,USA,29.2
197906,AUT,39
197906,BEL,36.2
197906,CAN,32.6
197906,CHE,51.4
197906,DEU,46.5527
197906,DNK,31.1
197906,ESP,17.5
197906,FIN,30.6
197906,FRA,32.6
197906,GBR,26.4
197906,GRC,4.31089
197906,IRL,21.1
197906,ISR,0
197906,ITA,16.2
197906,JPN,69.9
197906,KOR,18.72612286
197906,LUX,35.8
197906,NPL,5.932501413
197906,NLD,42
197906,NOR,26.4
197906,PRT,6.9
197906,SWE,29.6836
197906,USA,29.5
197907,AUT,39.1
197907,BEL,36.4
197907,CAN,32.7
197907,CHE,51.5
197907,DEU,46.7581
197907,DNK,31.5
197907,ESP,17.5
197907,FIN,30.7
197907,FRA,33.1
197907,GBR,27.5
197907,GRC,4.33877
197907,IRL,22
197907,ISR,0
197907,ITA,16.3
197907,JPN,70.1
197907,KOR,18.9385969
197907,LUX,36
197907,NPL,5.743539271
197907,NLD,42.2
197907,NOR,26.5
197907,PRT,6.9
197907,SWE,29.8123
197907,USA,29.7
197908,AUT,39.2
197908,BEL,36.5
197908,CAN,32.9
197908,CHE,51.6
197908,DEU,46.903
197908,DNK,32
197908,ESP,17.7
197908,FIN,30.9
197908,FRA,33.3
197908,GBR,27.8
197908,GRC,4.28384
197908,IRL,22
197908,ISR,0
197908,ITA,16.5
197908,JPN,69.3
197908,KOR,19.08346571
197908,LUX,36.1
197908,NPL,6.829749855
197908,NLD,42.3
197908,NOR,26.6
197908,PRT,7
197908,SWE,30.0865
197908,USA,30
197909,AUT,39.4
197909,BEL,36.5
197909,CAN,33.2
197909,CHE,51.7
197909,DEU,47.1892
197909,DNK,32.4
197909,ESP,18
197909,FIN,31
197909,FRA,33.6
197909,GBR,28.1
197909,GRC,4.3988
197909,IRL,22
197909,ISR,0
197909,ITA,17
197909,JPN,70.3
197909,KOR,19.31426547
197909,LUX,36.2
197909,NPL,6.678436986
197909,NLD,42.7
197909,NOR,26.8
197909,PRT,7.2
197909,SWE,30.2313
197909,USA,30.3
197910,AUT,39.6
197910,BEL,36.6
197910,CAN,33.4
197910,CHE,51.8
197910,DEU,47.2839
197910,DNK,32.5
197910,ESP,18.4
197910,FIN,31.2
197910,FRA,34
197910,GBR,28.4
197910,GRC,4.55333
197910,IRL,22.9
197910,ISR,0
197910,ITA,17.3
197910,JPN,70.8
197910,KOR,19.56005231
197910,LUX,36.5
197910,NPL,6.64030263
197910,NLD,43.2
197910,NOR,27
197910,PRT,7.4
197910,SWE,30.6058
197910,USA,30.6
197911,AUT,39.9
197911,BEL,36.7
197911,CAN,33.8
197911,CHE,51.9
197911,DEU,47.5513
197911,DNK,32.9
197911,ESP,18.6
197911,FIN,31.4
197911,FRA,34.3
197911,GBR,28.6
197911,GRC,4.61506
197911,IRL,22.9
197911,ISR,0
197911,ITA,17.6
197911,JPN,70.7
197911,KOR,19.86772259
197911,LUX,36.8
197911,NPL,6.597634913
197911,NLD,43.2
197911,NOR,27.2
197911,PRT,7.4
197911,SWE,31.1227
197911,USA,31
197912,AUT,40.1
197912,BEL,36.8
197912,CAN,33.9
197912,CHE,52
197912,DEU,47.6324
197912,DNK,32.9
197912,ESP,18.8
197912,FIN,31.6
197912,FRA,34.5
197912,GBR,28.8
197912,GRC,4.72331
197912,IRL,22.9
197912,ISR,0
197912,ITA,17.9
197912,JPN,71
197912,KOR,20.16941309
197912,LUX,37
197912,NPL,6.642774431
197912,NLD,43.2
197912,NOR,27.2
197912,PRT,7.5
197912,SWE,31.4407
197912,USA,31.2
198001,AUT,40.4
198001,BEL,37
198001,CAN,34
198001,CHE,52.1
198001,DEU,47.7342
198001,DNK,33.1
198001,ESP,19
198001,FIN,32
198001,FRA,35.1
198001,GBR,29.6
198001,GRC,4.83827
198001,IRL,23.8
198001,ISR,0
198001,ITA,18.5
198001,JPN,71.4
198001,KOR,21.01051705
198001,LUX,37.1
198001,MEX,0.1
198001,NPL,6.533500783
198001,NLD,43.2
198001,NOR,27.5
198001,PRT,7.6
198001,SWE,32.1436
198001,USA,31.6
198002,AUT,40.6
198002,BEL,37.1
198002,CAN,34.4
198002,CHE,52.3
198002,DEU,48.4361
198002,DNK,33.3
198002,ESP,19.3
198002,FIN,32.4
198002,FRA,35.4
198002,GBR,30.1
198002,GRC,4.78906
198002,IRL,23.8
198002,ISR,0
198002,ITA,18.8
198002,JPN,71.5
198002,KOR,21.70466858
198002,LUX,37.3
198002,MEX,0.1
198002,NPL,6.543880403
198002,NLD,43.7
198002,NOR,28.1
198002,PRT,7.7
198002,SWE,32.6152
198002,USA,31.9
198003,AUT,40.8
198003,BEL,37.2
198003,CAN,34.6
198003,CHE,52.5
198003,DEU,48.6602
198003,DNK,33.7
198003,ESP,19.5
198003,FIN,32.7
198003,FRA,35.8
198003,GBR,30.5
198003,GRC,4.94634
198003,IRL,23.8
198003,ISR,0
198003,ITA,19.1
198003,JPN,71.9
198003,KOR,22.55100232
198003,LUX,37.4
198003,MEX,0.1
198003,NPL,6.3667413
198003,NLD,44.1
198003,NOR,28.5
198003,PRT,7.8
198003,SWE,32.7877
198003,USA,32.3
198004,AUT,40.9
198004,BEL,37.3
198004,CAN,34.9
198004,CHE,52.6
198004,DEU,48.8965
198004,DNK,33.9
198004,ESP,19.8
198004,FIN,33.2
198004,FRA,36.4
198004,GBR,31.7
198004,GRC,5.12335
198004,IRL,25.7
198004,ISR,0
198004,ITA,19.4
198004,JPN,72.8
198004,KOR,22.7522309
198004,LUX,37.6
198004,MEX,0.1
198004,NPL,6.328793615
198004,NLD,44.6
198004,NOR,28.6
198004,PRT,7.8
198004,SWE,33.0346
198004,USA,32.7
198005,AUT,41.1
198005,BEL,37.5
198005,CAN,35.3
198005,CHE,52.8
198005,DEU,49.0984
198005,DNK,34.4
198005,ESP,20
198005,FIN,33.3
198005,FRA,36.6
198005,GBR,31.9
198005,GRC,5.17109
198005,IRL,25.7
198005,ISR,0
198005,ITA,19.6
198005,JPN,73.8
198005,KOR,23.22780694
198005,LUX,37.9
198005,MEX,0.1
198005,NPL,6.450167061
198005,NLD,44.7
198005,NOR,28.9
198005,PRT,7.9
198005,SWE,33.1328
198005,USA,33.1
198006,AUT,41.2
198006,BEL,37.6
198006,CAN,35.6
198006,CHE,52.9
198006,DEU,49.2552
198006,DNK,34.5
198006,ESP,20.2
198006,FIN,33.5
198006,FRA,36.9
198006,GBR,32
198006,GRC,5.34668
198006,IRL,25.7
198006,ISR,0
198006,ITA,19.8
198006,JPN,74.3
198006,KOR,23.63048845
198006,LUX,37.9
198006,MEX,0.1
198006,NPL,6.390168505
198006,NLD,44.7
198006,NOR,29.3
198006,PRT,8
198006,SWE,33.1754
198006,USA,33.5
198007,AUT,41.5
198007,BEL,38
198007,CAN,35.8
198007,CHE,53
198007,DEU,49.3397
198007,DNK,35
198007,ESP,20.3
198007,FIN,33.6
198007,FRA,37.5
198007,GBR,32.3
198007,GRC,5.3384
198007,IRL,26.3
198007,ISR,0
198007,ITA,20.1
198007,JPN,74.5
198007,KOR,23.92185066
198007,LUX,38.1
198007,MEX,0.1
198007,NPL,6.257484575
198007,NLD,45
198007,NOR,29.5
198007,PRT,8.1
198007,SWE,33.4041
198007,USA,33.4
198008,AUT,41.5
198008,BEL,38.1
198008,CAN,36.2
198008,CHE,53.4
198008,DEU,49.5207
198008,DNK,35.1
198008,ESP,20.5
198008,FIN,34.2
198008,FRA,37.9
198008,GBR,32.4
198008,GRC,5.27829
198008,IRL,26.3
198008,ISR,0
198008,ITA,20.4
198008,JPN,74
198008,KOR,24.34211083
198008,LUX,38.3
198008,MEX,0.1
198008,NPL,7.731271556
198008,NLD,45.2
198008,NOR,29.7
198008,PRT,8.1
198008,SWE,33.5845
198008,USA,33.6
198009,AUT,41.6
198009,BEL,38.3
198009,CAN,36.4
198009,CHE,53.5
198009,DEU,49.6087
198009,DNK,35.3
198009,ESP,20.7
198009,FIN,34.6
198009,FRA,38.2
198009,GBR,32.7
198009,GRC,5.4539
198009,IRL,26.3
198009,ISR,0.1
